citing_opinion_id,cited_opinion_id
1056246,2419733
1056246,2437531
1056246,112413
1056246,110235
1056246,1495205
1056246,108967
1056246,1058603
1056246,107564
1056246,1768015
1056246,107473
1056246,112475
1056246,1758431
1056246,1633633
1056246,107252
1056246,1621755
1058764,1408066
1058764,1300963
1058764,1059286
1058764,1301830
1058764,597831
1058764,1063497
1058764,1295362
1058764,112579
1058764,107262
1058764,780854
1058764,1205207
1058764,1063288
1058764,1357017
1058764,1059134
1058764,1058911
1061357,1063649
1061357,369086
1061357,1058741
1061357,1063257
1061357,1256303
1063860,1066057
1063860,107252
1063860,1242733
1063860,1068326
1063860,1263791
1066301,1067840
1066301,1400898
1066301,1235651
1066301,1262852
1066301,1277969
1066301,1376765
1066301,1324876
1066301,1347850
1066301,1350635
1066301,1336396
1066301,1233326
1066301,1347869
1066301,1203633
1066301,1234903
1066301,1067256
1066301,1314985
1066301,1282203
1066301,1294268
1066301,1236029
1068576,1301058
1068576,1064811
1068576,1314724
1068576,1337931
1068576,1318480
1068576,1227505
1068576,1264574
1070699,2388306
1070699,1767755
1072685,1080235
1072685,1060657
1072685,2432566
1072685,111625
1072685,110138
1072685,2428604
1072685,2443840
1072685,2416587
1072685,1636806
1072685,1753160
1072685,2436023
1072685,1083569
1072685,1518420
1072685,1637973
1072685,1060573
1072685,2419684
1072685,1060721
1072685,1506546
1072685,1747577
1072685,2432634
1072685,1740283
1072685,1484157
1074532,1740283
1074532,1657252
1074532,1081866
1074532,2431437
1074532,1082862
1074532,1080880
1074532,1529653
1074532,2460058
1074532,2363163
1076148,1683511
1076148,1502586
1076148,1740283
1076148,1512446
1039193,1229856
1039193,1367777
1039193,2285309
1039193,2626534
1039193,1129382
1039193,111722
1039193,2631629
1039193,2615567
1039193,2634750
1039193,2451576
1039193,2581723
1039193,1427594
1039193,2570750
1039193,2538965
1042472,2152704
1042472,1250721
1629674,1795795
1632043,461601
1632043,109063
1632043,464648
1632043,459839
1632043,450602
1632043,98094
1632043,1793839
1632043,109522
1632043,476858
1632043,106107
1632043,111262
1632043,111263
1634325,1520502
1636765,101952
1636765,103531
1636765,104593
1636765,101032
1636765,2597355
1636765,2312750
1636765,104784
1636765,91064
1636765,104371
1636765,104311
1636765,2312728
1636765,103962
1636765,1567931
1636765,106366
1636765,1478559
1639618,1730640
1639618,1531043
1639618,1496796
1639618,1496878
1642142,1844736
1642142,1676423
1642142,1810569
1642142,2215568
1642142,1678482
1642142,2222619
1642142,2033563
1642142,2092509
1642142,1855924
1642142,1938105
1642142,879292
1642142,1938500
1642142,1996746
1642142,2090659
1642142,1938522
1642142,1579997
1642142,1973605
1642142,1663594
1642142,1658225
1642142,1924472
1642142,1640059
1642142,2171134
1644696,684354
1644696,1474019
1644696,689894
1644696,1467116
1644696,546226
1644696,359631
1644696,1624849
1644696,348626
1644696,1982867
1644696,106074
1644696,104027
1644696,112222
1644696,2005343
1646985,1756888
1649400,1366930
1649400,1956901
1651872,1760512
1651872,1498531
1651872,1877704
1651872,2458281
1651872,1522092
1651872,1397325
1651872,1779630
1651872,2002893
1651872,1561296
1651872,1797300
1651872,1754997
1651872,2336088
1651872,2188537
1651872,110138
1651872,1488444
1653419,1522008
1653419,1682107
1653419,1682244
1655009,1653396
1655009,1116278
1656394,528256
1656394,377068
1656394,110478
1656394,508818
1656394,475283
1656394,111252
1656394,490006
1656394,452121
1656394,543772
1656394,2620710
1656394,437162
1656394,530604
1656394,110658
1656394,460357
1656394,552396
1656394,1453013
1656394,546263
1656394,534238
1656394,546272
1656394,536556
1656394,509332
1656394,518442
1656394,491733
4263215,1862573
4263215,2054675
4263215,2172329
4263215,1937336
1658862,2440635
1658862,2385691
1658862,2438764
1658862,1519599
1658862,1787952
1658862,1571793
1658862,1509619
1658862,2450744
1658862,1567515
1659830,1522691
1659830,2411435
1659830,1567325
1659830,2430737
1659830,107890
1659830,1576763
1659830,2425597
1660672,1750368
1660672,3317927
1660672,1854664
1660672,107252
1660672,1582904
1660672,97242
1660672,107260
1660672,1789023
1661373,2128541
1661373,1721025
1661373,2156258
1661373,2074532
1661373,1347493
1661373,1280698
1661373,1624489
1661373,1580970
1661373,2146443
1661373,2132078
1661373,3435741
1661373,2211093
1661373,1600471
1661373,2150968
1661373,1720569
1661373,3437082
1661373,3429595
1661373,1824762
1661373,1890910
1661952,1775746
1661952,1491846
1661952,2443016
1661952,1722508
1661952,1517164
1661952,1683629
1661952,1781998
1661952,2441650
1039179,1355904
1039179,2451203
1039179,3997958
1039179,2576393
1039179,2352138
1039179,2627340
1039179,2632981
1039179,2635672
1039179,2622873
1039179,1177755
1039179,2539169
1039179,2548391
1039179,1367602
1039179,2599479
1039179,2625596
1039179,2565957
1039179,2571721
1039179,2364343
1039179,2516942
1039179,2637535
1039179,2588525
1039179,2508145
1039179,2588795
1042472,2283267
1042472,2625862
1042472,2143798
1042472,1406886
1042472,1184133
1042472,1181961
1042472,2256939
1042472,1398541
1042472,2255472
1042472,2209521
1042472,1136818
1042472,2131446
1042472,2168521
1042472,2211258
1042472,1258971
1042472,2274110
1042472,1281541
1045424,1524096
1045424,1057793
1045424,2403458
1045424,239362
1045424,2166544
1045424,758033
1045424,480789
1045424,3892760
1045424,1352448
1045424,1057567
1045424,729761
1045424,1057702
1045424,2431785
1045424,1354425
1045424,1058755
1045424,780868
1045424,1774918
1045424,583649
1045424,2447947
1045424,1750114
1045424,1053518
1045424,2388306
1045424,3893332
1045424,776666
1045424,196571
1045424,1052129
1045424,1683554
1045424,2349156
1045424,1571813
1045424,1060974
1045424,2445170
1045424,2404213
1045424,2449782
1045424,1515234
1048224,1441571
1048224,1791270
1048224,1060616
1048224,2366697
1048224,2402258
1048224,2337678
1048224,1060435
1048224,1074771
1048224,1058702
1048224,2452214
1048224,2334942
1050937,1060512
1050937,111170
1050937,1396971
1050937,1769614
1050937,1060371
1050937,1061016
1050937,2277242
1050937,2437821
1053650,1083242
1053650,1082668
1053650,2385231
1056234,1780609
1056234,1714820
1056234,2447623
1056234,1716361
1056234,2456081
1056234,1751570
1056234,2410270
1056234,1060770
1056234,136995
1056234,1659435
1056234,1758132
1056234,1674551
1056234,1504696
1056234,1531833
1056234,110138
1056234,2443840
1056234,1077323
1056234,1636806
1056234,1060298
1056234,137675
1056234,1784396
1056234,1787088
1056234,1518420
1056234,1506267
1056234,1060560
1056234,1740283
1056234,1728613
1056234,1492598
1056234,1736440
1056234,1747577
1056234,2277242
1056234,1404795
1056234,1484157
1056234,1512446
1056234,2408703
1058792,1060011
1058792,1059908
1058792,155534
1061374,1409360
1061374,1218515
1061374,1063815
1063871,1064496
1063871,117954
1063871,1235790
1063871,1059535
1066288,2438251
1066288,112901
1066288,674620
1066288,1751575
1066288,1786761
1066288,2405707
1066288,108786
1066288,658151
1066288,775921
1066288,2388306
1066288,1087667
1066288,2449685
1066288,2459753
1066288,1073371
1066288,671484
1066288,1060638
1068580,1676320
1068580,1947138
1068580,1676259
1068580,2428713
1068580,1752930
1068580,2404185
1068580,1716377
1070702,1409360
1070702,1068441
1072673,1254914
1072673,1368589
1072673,1396758
1072673,1492524
1072673,1730094
1072673,103984
1072673,2292273
1072673,102963
1072673,108085
1072673,491577
1072673,1714750
1072673,1994421
1072673,2588232
1072673,104009
1072673,185418
1072673,110166
1072673,2378841
1072673,118363
1072673,104540
1039200,1429883
1039200,1426916
1039200,2547141
1039200,1423910
1039200,1186027
1039200,1423725
1039200,1226829
1039200,1138352
1039200,1386034
1039200,90099
1039200,2584952
1039200,2463609
1039200,3996955
1039200,1359260
1039200,2587741
1042497,1184003
1042497,1394566
1042497,1420328
1042497,1437100
1042497,2638928
1042497,1287252
1042497,1452695
1042497,2330170
1045436,1667361
1045436,1078658
1045436,3896261
1045436,1682721
1045436,1076425
1045436,3891766
1045436,1370926
1045436,1657265
1045436,1060435
1045436,1783476
1045436,1710153
1045436,1761044
1045436,1054809
1045436,1060984
1045436,1515481
1045436,1503835
1045436,1791973
1045436,1073566
1045436,1051583
1048227,1057569
1048227,1057734
1048227,1057793
1048227,1587502
1048227,1368208
1048227,3893870
1048227,1060631
1048227,1057628
1050940,1060512
1050940,111170
1050940,1568514
1050940,1769614
1050940,2437821
1050940,2441885
1050940,1060371
1050940,111539
1053646,1060712
1053646,1352681
1053646,1471450
1053646,1060565
1053646,1504375
1056230,108800
1056230,2395271
1056230,1716361
1056230,111959
1056230,1788556
1056230,2227598
1056230,1477656
1056230,111380
1056230,1394967
1056230,1780888
1056230,2197188
1056230,1060765
1056230,1467039
1056230,1060443
1056230,1060388
1056230,136995
1056230,1955625
1056230,1787690
1056230,1060909
1056230,1060655
1056230,110128
1056230,3780150
1056230,109751
1056230,110138
1056230,2443840
1056230,137675
1056230,107716
1056230,1459141
1056230,1460422
1056230,2549195
1056230,1747577
1056230,1768015
1056230,107729
1056230,1059619
1056230,1060948
1056230,1637973
1056230,1495895
1056230,108377
1056230,112219
1056230,1633633
1056230,1740283
1056230,107473
1056230,1079528
1056230,1060457
1056230,105456
1056230,111252
1056230,110075
182334,793218
1056230,1653372
1056230,107262
1058769,1058816
1058769,1059078
1058769,1330836
1058769,1379606
1058769,1391896
1058769,1210399
1058769,1326496
1058769,1334050
1058769,1059235
1058769,1218729
1058769,1262900
1058769,1059253
1058769,1325116
1058769,1263805
1058769,1306694
1058769,1155655
1058769,1059529
1058769,1234259
1058769,1326421
1058769,1059415
1058769,1274332
1058769,1234915
1058769,1060198
1058769,1060075
1058769,1393525
182334,146448
1058769,1339895
1061363,1066139
1061363,1348362
1061363,1369614
1061363,1066229
1061363,1359194
1061363,1277787
1061363,1363722
1061363,1067679
1063853,1059913
1063853,1369218
1063853,1065052
1066296,1068034
1066296,1267780
1066296,106598
1066296,1066662
1066296,1219049
1066296,1067211
1066296,1253190
1066296,1274738
1066296,1216500
1066296,1350614
1066296,1310857
1066296,1347928
1066296,1067577
1066296,1234950
1066296,1059839
1066296,1277692
1066296,108639
1068585,107248
1068585,97437
1070685,1233345
1070685,1261417
1070685,1348362
1070685,1307180
1070685,1066157
1070685,1369614
1070685,1287149
1070685,1235794
1070685,1236669
1070685,1245656
1070685,1359194
1070685,1066351
1070685,1363722
1070685,1066111
1072673,1787492
1039191,2618752
1039191,2599169
1039191,2574212
1039191,1449485
1039191,2543505
1039191,1195157
1039191,1203359
1039191,2588192
1039191,2603761
1039191,2626474
1039191,1161393
1039191,1162803
1039191,1388981
1039191,1201083
1039191,1153086
1039191,2545350
1039191,1344600
1039191,2622426
1039191,1212647
1039191,2582638
1039191,1249649
1039191,2548338
1039191,1196278
1039191,2638074
1039191,2639402
1042496,2630752
1042496,1160486
1042496,1454033
1042496,1371976
1042496,2588202
1042496,494695
1042496,2625516
1042496,109965
1042496,2507249
1042496,1196999
1042496,112764
1042496,1173119
1045444,1780609
1045444,1053704
1045444,2456081
1045444,1080082
1045444,117934
1045444,1058076
1045444,1670173
1045444,493219
1045444,2393640
1045444,111662
1045444,1674551
1045444,1531833
1045444,110138
1045444,2447548
1045444,2468674
1045444,2168903
1045444,2450124
1045444,2437843
1045444,1518420
1045444,778069
1045444,112601
1045444,1747577
1045444,2408703
1048203,1775776
1048203,1074241
1048203,1058557
1048203,525316
1048203,111920
1048203,2406529
1048203,117907
1048203,1668362
1048203,2342379
1048203,2433420
1048203,111091
182334,780056
1048203,1058384
1048203,1669619
1048203,110873
1048203,1507097
1048203,1498587
1048203,111361
1048203,107492
1048203,2442960
1050931,1060512
1050931,111170
1050931,1616611
1050931,1060938
1050931,1622092
1050931,2388301
1050931,1769614
1050931,111539
1050931,2378082
1050931,2461365
1050931,108215
1050931,1060440
1050931,2277242
1050931,1746202
1053643,2443840
1053643,110138
1053643,1485589
1056256,2392079
1056256,1377391
1058784,1059520
1058784,1059431
1058784,1058856
1058784,1355497
1058784,1058986
1058784,1228654
1058784,1341040
1058784,1059218
1058784,1060281
1058784,1246303
1058784,1059517
1058784,1059967
1061370,1064288
1061370,1409313
1061370,1341878
1061370,1065738
1061370,1202608
1061370,1066270
1061370,1311062
1061370,1359194
1061370,1262698
1061370,1372030
1061370,1066229
1063865,1304104
1063865,1219436
1063865,1409164
1063865,1305677
1063865,1312720
1063865,1067602
1063865,1225397
1066275,1295873
1066275,1059459
1066275,104321
1066275,117897
1066275,1277707
1066275,1066767
1066275,1249685
1066275,1059479
1066275,1293466
1066275,1260711
1066275,1273896
1066275,1312042
1066275,1060013
1066275,1064308
1066275,1064250
1066275,107359
1066275,1066812
1066275,1325246
1066275,1275589
1066275,1059913
1066275,1219276
1066275,1648336
1066275,1349204
1066275,303962
1066275,1338463
1066275,1269986
1066275,1289832
1066275,1213161
1066275,1260396
1066275,328047
1066275,1063540
1066275,454263
1066275,1059196
1066275,1305982
1068575,1747492
1068575,1664357
1068575,1060809
1068575,2275851
1068575,2388306
1068575,1060918
1068575,1724184
1068575,1060638
1068575,2443967
1070698,1067256
1070698,1363914
1070698,1066555
1070698,1311108
1070698,1236590
1072673,2297452
1072673,105070
1072673,103535
1072673,109680
1072673,1996404
1072673,1356917
1072673,1060984
1072673,1060994
1039192,2581380
1039192,2344581
1039192,1407367
1039192,1123081
1039192,1397900
1039192,1185041
1039192,422163
1039192,2585493
1039192,1285656
1039192,1154820
1039192,2613790
1039192,1382180
1039192,1193781
1039192,1119670
1039192,2587853
1039192,2515160
1039192,1189082
1039192,1454691
1039192,2616721
1039192,1196521
1039192,2570347
1039192,1137389
1039192,1186671
1039192,1180790
1039192,1344600
1039192,1506683
1042489,111712
1042489,490977
1042489,118244
1042489,118245
1042489,62950
1042489,111719
1042489,23560
1042489,789385
1042489,111722
1042489,1304363
1042489,39693
1042489,282320
1042489,205713
1042489,427201
1042489,48278
1042489,30776
1042489,63768
1042489,20921
1045442,1058112
1045442,2443840
1045442,2104257
1045442,111364
1045442,1057558
1045442,2427953
1045442,1591751
1045442,118380
1045442,110254
1045442,2355344
1045442,1060568
1045442,107252
1045442,2455797
1045442,1575510
1045442,1518420
1045442,110809
1045442,110138
1045442,1569275
1045442,1770044
1045442,1716765
1048217,1637985
1048217,1054843
1048217,1377348
1048217,1775654
1048217,1752204
1048217,1060398
1048217,2369968
1048217,108497
1048217,1747923
1048217,1049787
1048217,1672350
1050943,1525249
1050943,2192770
1050943,1636806
1050943,1591751
1050943,2462832
1050943,2462771
1050943,1740283
1053629,1637985
1053629,2460005
1053629,1749062
1053629,3890977
1053629,3894857
1053629,1370926
1053629,2459886
1053629,1626350
1053629,1060982
1053629,2107334
1053629,1058201
1053629,1543131
1053629,3892766
1053629,1530542
1056253,136995
1056253,137675
1056253,1060500
1058774,1970594
1058774,1261157
1058774,1059398
1058774,2020583
1058774,3568745
1058774,3682955
1058774,1058831
1058774,1059600
1058774,1296184
1058774,1261074
1058774,1380116
1058774,1058965
1058774,1059896
1058774,1304337
1058774,1060222
1061355,1064288
1061355,1062657
1061355,1067172
1061355,1062629
1061355,1348362
1061355,1287149
1061355,1369614
1061355,1065552
1061355,1239922
1061355,1058514
1061355,1066139
1061355,1289406
1061355,1067679
1063876,1062836
1066287,1259272
1066287,2237506
1066287,1517122
1066287,102035
1066287,1067674
1066287,1982447
1066287,1306014
1066287,1119010
1066287,236580
1066287,3770278
1066287,1216552
1066287,2170538
1066287,2055222
1066287,1292864
1066287,1205569
1066287,2025026
1066287,2013393
1066287,2210514
1066287,1373023
1066287,1294437
1066287,1327825
1066287,1408108
1066287,2240239
1066287,1322868
1066287,1296891
1068554,1248544
1068554,110987
1068554,112100
1068554,110475
1068554,118030
1068554,107252
1068554,1064661
1068554,1066710
1068554,1311348
1068554,1066620
1068554,1067263
1070695,1256388
1070695,1200077
1070695,1336431
1070695,1251157
1070695,1218006
1070695,1220025
1070695,1248414
1072673,2195077
1072673,2409070
1072673,1060975
1072673,2097308
1072673,1467039
1072673,117927
1072673,1060524
1072673,1606837
1072673,112245
1072673,2459331
1072673,1303239
1072673,2418912
1072673,2521314
1072673,107749
1039181,1161093
1039181,2278153
1039181,118029
1039181,2625166
1039181,1423508
1039181,2287004
1039181,127909
1039181,2286759
1039181,1402408
1039181,2640812
1039181,844210
1039181,2561973
1039181,2299318
1039181,1253950
1039181,117959
1039181,2265304
1039181,2630496
1039181,2552305
1039181,1275123
1039181,2959735
1039181,2632568
1039181,2594580
1039181,118394
1042454,2301472
1042454,2358370
1042454,2287915
1042454,2567332
1042454,2247462
1042454,2251367
1042454,2243859
1042454,2258122
1042454,2252203
1042454,1251628
1042454,2281069
1042454,2261838
1042454,2256080
1042454,111091
1042454,2632117
1042454,2581686
1042454,2296824
1042454,2271225
1042454,2113722
1042454,2519923
1042454,2138013
1045440,331584
1045440,1043970
1045440,328963
1045440,1060612
1045440,493319
1045440,1563543
1045440,1534861
1045440,1502862
1045440,354065
1045440,2450710
1045440,1751575
1045440,1061020
1045440,1057953
1045440,1747492
1045440,109861
1045440,1057702
1045440,1718826
1045440,781488
1045440,1530355
1045440,1771578
1045440,1743293
1045440,1044032
1045440,1659460
1045440,1461448
1045440,2411849
1045440,1174730
1045440,1057611
1045440,2431567
1045440,2294224
1045440,324561
1045440,2388306
1045440,381405
1045440,1509296
1045440,2419181
1045440,1623411
1045440,108153
1048219,1672196
1048219,1370952
1048219,1060490
1048219,1370926
1048219,1448625
1048219,2425267
1048219,1054260
1048219,2459566
1048219,1712052
1048219,1775146
1048219,1750846
1048219,1789215
1050939,1060512
1050939,111170
1050939,1053350
1050939,1396971
1050939,1769614
1050939,1060371
1050939,1061016
1050939,2277242
1050939,2437821
1053651,1657265
1053651,1496745
1053651,1078439
1056268,2462128
1058796,1058849
1058796,1217131
1058796,1267877
1061375,1409360
1061375,1218515
1061375,1063815
1063863,118022
1063863,109767
1063863,1338765
1063863,1417329
1063863,1064308
1063863,1203707
1063863,1219903
1066258,1216386
1066258,118278
1066258,110474
1066258,1214605
1066258,581391
1066258,588822
1066258,1066781
1066258,737008
1066258,661553
1066258,681016
1066258,111546
1066258,1420426
1066258,1340611
1066258,112332
1066258,712911
1066258,112080
1066258,1087959
1066258,108762
1066258,110300
1066258,688742
1066258,689900
1066258,1262320
1066258,746231
1066258,1067003
1068582,1970634
1068582,2388306
1068582,1747492
1068582,1060638
1068582,1060918
1070679,1060512
1070679,111170
1070679,111619
1070679,1727044
1070679,1060938
1070679,1578359
1070679,300589
1070679,1769614
1070679,109872
1070679,2459031
1070679,1571896
1070679,2277242
1070679,309627
1070679,109438
1072673,107245
1072673,295153
1072673,1356532
1072673,2369786
1072673,1060615
1072673,2140424
1072673,112907
1072673,1657105
1072673,2013459
1072673,2619159
1072673,1060644
1072673,2395437
1072673,2436398
1072673,1743162
1072673,1075004
1072673,1060405
1072673,118093
1072673,553296
1072673,2606419
1072673,2441562
1072673,112476
1072673,2503780
1072673,2288483
1072673,675702
1039189,1434887
1039189,2638603
1039189,145677
1039189,1120914
1039189,2627630
1039189,2453784
1039189,796314
1039189,2616219
1039189,2599837
1039189,2551587
1039189,1428005
1039189,1160102
1039189,1249319
1039189,1196971
1039189,1259822
1039189,2455344
1039189,2600114
1039189,2465207
1039189,1151032
1039189,1275290
1039189,2585667
1039189,1419959
1039189,1172314
1039189,2344416
1039189,1159010
1039189,1442443
1039189,2599783
1039189,1195241
1039189,1387634
1039189,2588278
1039189,2627963
1042502,134724
1042502,1211526
1042502,2499529
1042502,2597930
1042502,2626508
1042502,1431981
1042502,1165520
1042502,1393429
1042502,2547256
1042502,1381020
1042502,2569983
1045460,2429816
1045460,1060510
1048221,1509090
1048221,1058891
1048221,1060680
1048221,1752204
1048221,2462859
1048221,1677836
1048221,1512301
1048221,1620047
1048221,108497
1048221,1747923
1048221,110676
1048221,1054260
1048221,118071
1048221,1058772
1048221,1779450
1048221,1517039
1050946,2443840
1050946,1780609
1050946,1740610
1050946,1518666
1050946,2362733
1050946,2411822
1050946,2456081
1050946,1518420
1050946,110138
1053641,1060512
1053641,111170
1053641,1722779
1053641,1060945
1053641,2461384
1053641,1060298
1053641,1769614
1053641,2438232
1053641,1061016
1053641,2435482
1053641,1637947
1056263,2445260
1056263,1681933
1056263,1716750
1056263,1710679
1058767,1060355
1058767,2463878
1058767,2426632
1058767,2411540
1058767,1060631
1058767,109594
1058767,1503771
1058767,2458029
1058767,1774520
1058767,397373
1058767,108608
1058767,108609
1058767,1620167
1058767,1060301
1058767,2291803
1058767,1880284
1058767,1533791
1058767,1786080
1058767,104545
1058767,1495140
1058767,2262631
1058767,2362860
1058767,2105072
1058767,2404213
1058767,2369556
1058767,3890300
1061367,1063596
1061367,1060105
1061367,1348362
1061367,1062039
1061367,1059340
1061367,1058862
1061367,1065552
1061367,1058355
1061367,1306014
182334,1427347
1061367,1395222
1061367,1062615
1061367,1058474
1061367,1289406
1061367,1067679
1063862,1064738
1063862,1058523
1063862,112590
1063862,1064059
1063862,1066069
1063862,1059707
1063862,1064828
1063862,1060063
1066303,1064533
1066303,1320045
1068577,1947138
1068577,1676259
1068577,2428713
1068577,1571194
1068577,1060437
1068577,2404185
1068577,2174778
1068577,1060381
1070674,1066144
1070674,1272405
1070674,1067781
1070674,1068040
1070674,1294869
1070674,1274738
1070674,1334286
1070674,1311058
1070674,1321342
1070674,117934
1070674,1067256
1070674,112601
1070674,1059834
1070674,1203611
1070674,1219038
1070674,1059973
1072673,1742716
1072673,1889153
1072673,582534
1072673,1677203
1072673,102804
1072673,745366
1072673,2580897
1072673,1666473
1072673,1787823
1072673,2081714
1072673,1662390
1629666,1236656
1629666,2118679
1632025,102656
1632025,2094988
1632025,396175
1632025,111632
1632025,1753411
1632025,103195
1632025,1093534
1632025,287396
1632025,341802
1632025,1683499
1632025,2349493
1632025,102976
1632025,2289857
1039197,2332707
1039197,1377804
1039197,1180318
1039197,2606638
1042500,2570721
1042500,1234947
1042500,1509669
1042500,2623465
1042500,2634412
1042500,2598531
1042500,1280789
1042500,1374077
1045467,1727882
1045467,1441843
1045467,1060690
1045467,1060502
1045467,2277050
1048229,1055810
1048229,1441571
1048229,1722724
1048229,1791270
1048229,1060616
1048229,1060490
1048229,1078827
1048229,1058702
1048229,1057827
1048229,2362010
1048229,1859551
1050938,1060512
1050938,111170
1050938,2459031
1050938,1396971
1050938,1769614
1050938,1060765
1050938,109648
1050938,1060371
1050938,108215
1050938,1061016
1050938,2277242
1050938,1746202
1050938,111539
1053640,1764705
1053640,1574981
1053640,1078822
1053640,1079944
1053640,2437525
1053640,1725919
1056265,1083904
1056265,1471236
1056265,1723700
1056265,1060438
1058788,1059361
1058788,1060260
1058788,1364197
1058788,1335846
1058788,1060264
1058788,1059319
1058788,1058831
1058788,1059184
1058788,1220946
1058788,1059061
1058788,1267447
1058788,1260952
1058788,1255964
1058788,1275550
1058788,1059765
1061372,1064288
1061372,1392995
1061372,1305829
1061372,1063596
1061372,1058474
1061372,1059340
1061372,1369133
1061372,1058862
1061372,1337265
1061372,1395222
1061372,1062615
1061372,1340797
1061372,1306014
1061372,1067679
1063859,1219328
1063859,1395105
1063859,1067330
1063859,1067172
1063859,1372680
1063859,1066820
1063859,1314013
1063859,1067679
1066304,1276014
1066304,1200077
1066304,1205238
1066304,1307367
1068562,1067008
1068562,1356065
1068562,1202530
1068562,1380677
1068562,1337255
1068562,1338216
1068562,1349258
1068562,1059787
1068562,1065644
1068562,1065773
1068562,1205648
1068562,1212657
1068562,1270707
1068562,1417397
1068562,1216632
1070684,1066272
1070684,1333824
1070684,1060011
1070684,1260100
1070684,1344342
1070684,1356359
1070684,1388264
1070684,1067211
1070684,1067152
1070684,1265745
1070684,1059922
1070684,1417397
1070684,1067158
1070684,1216632
1070684,1068345
1070684,1259326
1070684,1330715
1070684,1067549
1070684,1066046
1072673,1169856
1072673,2305475
1072673,1773004
1072673,2054610
1072673,1352660
1072673,112599
1072673,97243
1072673,2103784
1072673,582633
1072673,360946
1072673,2578427
4263215,2211727
4263537,1865440
4263537,899361
4263537,118188
4263537,3681299
4263537,496782
4263537,1833104
4263537,423507
4263537,896654
4263537,897943
4263537,4156922
4263537,773307
4263537,2748508
4263537,4156926
4263659,1950629
4263659,3496565
4263722,4247648
4263722,4243727
4263722,1598328
4263722,4261912
4263722,2229945
4263722,1858075
4263727,2067488
4263727,4260674
1076135,1369348
1076135,1247980
1076135,1341831
1076135,1236972
1076135,1378954
1076135,1288491
1076135,1315468
1076135,1262799
1076135,1356117
1076135,1354712
1076135,1202619
1076135,1262812
1076135,1299978
1076135,1259326
1076135,1354757
1077619,1257317
1077619,1158535
1077619,1400686
1077619,1336431
1077619,1314190
1077619,1348014
1077619,1220025
1078909,1060938
1078909,1616611
1039182,2624899
1039182,2358537
1039182,1203467
1039182,2330260
1039182,1375381
1039182,1232539
1039182,1274655
1039182,2638760
1039182,1449898
1039182,1121452
1039182,2639021
1039182,1296174
1039182,2589488
1039182,1348017
1039182,2631223
1039182,1151032
1039182,112457
1039182,2499159
1039182,4001356
1039182,2623353
1039182,1162207
1039182,2526946
1039182,3992164
1039182,1776106
1039182,1450096
1039182,1232552
1039182,1177332
1039182,1815925
1039182,1209848
1039182,1170169
1039182,1154815
1039182,2330749
1039182,2600830
1039182,1375103
1042467,2255878
1042467,2300425
1042467,2614922
1042467,2162454
1042467,1254168
1042467,2263582
1042467,2305448
1042467,2246315
1042467,2255290
1042467,2265791
1042467,2256838
1042467,1296967
1042467,2288200
1042467,2280906
1042467,2637388
1042467,2260685
1042467,110929
1042467,1412306
1042467,769896
1042467,1217902
1042467,2244847
1042467,2273779
1042467,1160825
1042467,2586366
1045469,2277050
1045469,1724139
1045469,2445260
1045469,1681933
1045469,1060502
1048223,2333872
1048223,1733218
1048223,1503771
1048223,2463878
1048223,1069516
1048223,3890905
1048223,2342379
1048223,1782508
1048223,1570864
1048223,1682002
1048223,1723643
1048223,1774520
1048223,1057977
1048223,1399643
1048223,2358749
1050932,2443840
1050932,1780609
1050932,2361031
1050932,2393640
1050932,2427737
1050932,1060650
1050932,2362733
1050932,2411822
1050932,2456081
1050932,1057780
1050932,2446742
1050932,1792185
1050932,1518420
1050932,1712281
1050932,110138
1050932,1054013
1050932,1058905
1053644,3893643
1053644,2275851
1053644,1691857
1053644,2409138
1053644,1056043
1053644,3415131
1056275,1060721
1058789,1323111
1058789,1289390
182334,2428694
1058789,1059600
1058789,1059475
1058789,3757983
1058789,1309662
1058789,1275775
1061366,1067172
1061366,1341861
1061366,1063176
1061366,1059402
1061366,1202568
1061366,1058378
1063873,1062657
1063873,1234276
1063873,1065802
1063873,1063405
1063873,1063123
1063873,1251444
1063873,1376668
1063873,1416382
1066308,1068339
1066308,1067923
1068591,1066649
1068591,112579
1070690,2429793
1070690,1504325
1070690,1060801
1070690,1632332
1070690,1474029
1070690,2374126
1070690,1519215
1070690,3895217
1070690,2442258
1070690,1572211
1070690,1520597
1070690,1673174
1070690,3895222
1070690,1743293
1070690,1777363
1070690,1420157
1070690,2441758
1072709,2451361
1074533,111170
1074533,2436937
1074533,2388301
1074533,1769614
1074533,2411822
1074533,1766261
1074533,2363351
1074533,1061016
1074533,2437821
1074533,2466175
1076151,2448513
1076151,1740283
1076151,1657252
1076151,1751057
1076151,2431437
1076151,1781135
1076151,1688304
1076151,2431025
1076151,2385231
1076151,1529653
1076151,2363163
1077630,1255425
1077630,1248358
1077630,1325324
1077630,1366382
1077630,1247891
1077630,1222810
1077630,1235708
1077630,1228830
1078909,1667196
1078909,2437821
1078909,1492822
1080063,2388306
1080063,1683739
1080063,1751575
1080956,111170
1080956,1769614
1080956,111539
1080956,1492822
1039202,112774
1039202,1351303
1039202,1397771
1039202,110661
1039202,2569008
1039202,2598178
1039202,127908
1039202,2262565
1039202,2606215
1039202,1215408
1039202,107701
1039202,1199031
1039202,108858
1039202,107965
1039202,1275717
1039202,111175
1039202,2598088
